CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;94;46;26;114;880;268
01:00;69;42;25;76;870;185
02:00;32;31;22;9;320;45
03:00;33;35;24;13;310;53
04:00;23;39;28;9;290;38
05:00;34;52;38;27;400;75
06:00;51;53;39;74;540;164
07:00;73;44;30;128;860;269
08:00;81;38;26;155;1430;319
09:00;76;33;21;116;790;253
10:00;83;31;21;129;810;279
11:00;78;29;19;120;880;261
12:00;72;28;17;82;620;198
13:00;87;29;19;113;810;259
14:00;71;28;17;70;580;179
15:00;84;29;18;82;550;208
16:00;88;30;19;85;730;219
17:00;79;25;16;72;630;189
18:00;95;31;19;76;780;211
19:00;106;34;22;83;810;233
20:00;131;35;23;141;1020;347
21:00;117;37;24;137;1060;326
22:00;92;31;20;110;780;259
23:00;90;35;23;111;880;259
