CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;59;59;46;860;128
01:00;44;54;28;550;87
02:00;25;28;12;360;44
03:00;20;22;10;270;36
04:00;22;24;15;300;46
05:00;26;25;23;360;62
06:00;42;48;75;570;157
07:00;54;64;124;950;245
08:00;59;91;142;1300;276
09:00;67;67;97;990;216
10:00;71;69;97;980;220
11:00;;72;;;
12:00;88;68;86;1000;220
13:00;79;103;60;790;171
14:00;108;167;106;1110;271
15:00;108;76;73;1390;219
16:00;99;59;56;840;186
17:00;99;51;62;940;194
18:00;94;51;70;910;201
19:00;87;62;58;820;177
20:00;111;106;109;1370;279
21:00;104;96;113;1430;278
22:00;88;81;115;1340;264
23:00;66;64;64;940;164
