CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;52;203;79;172
01:00;11;20;5;19
02:00;7;17;4;12
03:00;6;15;3;9
04:00;6;14;3;9
05:00;6;16;6;15
06:00;18;18;20;48
07:00;36;17;53;116
08:00;39;22;55;121
09:00;46;36;73;157
10:00;50;70;75;163
11:00;44;97;68;148
12:00;40;90;47;112
13:00;35;78;46;105
14:00;35;69;44;101
15:00;39;51;46;107
16:00;46;49;58;133
17:00;75;63;148;300
18:00;79;91;212;403
19:00;74;128;178;345
20:00;67;151;188;353
21:00;60;172;125;250
22:00;61;198;122;247
23:00;56;213;117;233
