CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;61;54;820;155
01:00;65;60;51;770;141
02:00;37;35;20;330;67
03:00;28;33;13;280;47
04:00;32;35;16;240;57
05:00;33;37;19;270;62
06:00;40;39;33;330;91
07:00;44;41;37;360;101
08:00;49;37;45;450;116
09:00;53;39;43;480;117
10:00;57;37;44;470;123
11:00;54;45;44;420;120
12:00;42;39;29;360;86
13:00;56;43;45;470;123
14:00;46;41;31;400;92
15:00;54;30;39;450;112
16:00;53;35;33;460;103
17:00;62;46;41;490;122
18:00;64;42;43;500;129
19:00;52;34;32;370;99
20:00;83;40;67;860;184
21:00;80;42;60;740;170
22:00;95;52;87;950;226
23:00;85;52;63;870;179
