CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;73;49;35;73;1010;184
01:00;61;48;38;59;940;150
02:00;48;52;40;20;520;78
03:00;44;49;39;31;560;91
04:00;39;48;39;28;510;81
05:00;35;46;39;39;530;95
06:00;45;49;40;84;650;173
07:00;52;53;43;123;910;240
08:00;72;58;45;183;1220;351
09:00;88;62;45;130;1100;286
10:00;105;58;41;166;1170;359
11:00;101;48;33;103;880;259
12:00;99;46;32;73;790;211
13:00;115;42;30;68;880;218
14:00;103;36;26;54;800;186
15:00;124;36;24;89;880;260
16:00;113;31;21;82;800;239
17:00;107;31;20;75;770;222
18:00;120;30;18;94;1000;263
19:00;120;32;21;113;930;293
20:00;120;30;21;103;920;278
21:00;128;38;24;130;1060;326
22:00;117;43;29;139;1280;330
23:00;100;49;34;105;1300;260
