CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;82;96;82;86;1240;212
01:00;70;105;96;64;1130;167
02:00;50;97;90;19;850;77
03:00;42;96;90;16;850;66
04:00;45;100;96;27;810;86
05:00;47;70;67;32;660;95
06:00;43;36;31;28;450;84
07:00;83;36;30;103;900;240
08:00;67;32;26;74;640;179
09:00;79;29;19;92;710;219
10:00;77;29;20;86;640;206
11:00;56;23;17;56;520;141
12:00;61;20;14;52;540;140
13:00;72;23;16;68;580;176
14:00;92;30;18;94;700;235
15:00;70;24;16;66;610;170
16:00;67;20;14;54;550;149
17:00;81;21;13;64;870;177
18:00;92;23;16;82;1000;217
19:00;78;29;17;73;810;189
20:00;85;43;22;94;860;229
21:00;118;53;33;137;1230;327
22:00;119;63;42;204;1570;431
23:00;100;87;66;158;1510;340
