CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;66.4029;49.6311;35.0809;98.1846;813.41;844.984;216.4
01:00;56.958;50.2612;36.9546;49.1571;622.6;858.46;132.2
02:00;31.032;26.3882;24.1333;40.8268;349.833;516.683;93.3
03:00;25.809;22.9551;21.8349;33.3344;262.034;460.481;76.7
04:00;24.7819;26.5745;21.8143;41.6862;270.672;414.779;88.5
05:00;26.3261;24.8582;23.1548;65.2084;312.45;387.461;125.9
06:00;;30.84;24.2052;;;353.921;561.559
07:00;45.6383;38.5728;28.5958;187.61;728.95;394.614;332.2
08:00;42.8911;38.5439;29.3599;186.576;756.91;438.98;328
09:00;45.6564;42.514;31.6202;153.285;728.86;487.101;279.9
10:00;53.5624;37.3519;25.6426;125.29;629.73;527.087;245.1
11:00;59.3397;32.8062;20.0352;87.7077;540.09;566.809;193.3
12:00;63.2448;29.7985;15.5186;75.2156;501.08;599.724;178.1
13:00;77.2267;27.6597;13.6523;81.2424;502.22;626.834;201.3
14:00;78.0717;26.3589;12.3118;75.396;476.92;608.095;193.3
15:00;74.1202;18.8778;9.51689;57.5556;422.85;569.833;162.1
16:00;81.3052;18.5174;9.36483;61.7729;561.78;545.441;175.7
17:00;95.6032;26.5897;11.8432;67.5898;514.79;518.682;198.9
18:00;119.323;34.6497;16.4278;102.856;665.23;523.12;276.5
19:00;108.366;41.1323;19.5453;81.8177;589.47;529.293;233.4
20:00;110.908;39.7996;20.7165;111.815;813.39;568.331;281.7
21:00;122.674;49.4809;33.7746;167.349;999.59;630.503;378.3
22:00;108.441;63.3598;38.2764;206.129;1312.02;734.89;423.3
23:00;84.8081;62.898;41.1841;133.522;1051.97;813.53;288.8
