CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;74;70;47;63;790;168
01:00;64;60;40;55;660;146
02:00;39;50;21;14;370;59
03:00;41;25;14;14;360;60
04:00;44;29;19;17;410;67
05:00;54;44;24;32;500;101
06:00;63;34;21;69;630;168
07:00;86;38;22;121;880;269
08:00;86;36;21;136;940;292
09:00;96;39;20;149;1060;322
10:00;111;45;23;151;1160;341
11:00;125;43;19;135;1370;331
12:00;115;43;22;148;1350;341
13:00;88;44;17;73;930;198
14:00;117;41;13;136;1270;323
15:00;108;29;10;92;1170;247
16:00;79;37;12;75;900;192
17:00;71;25;11;62;730;165
18:00;94;26;13;79;980;214
19:00;77;24;13;48;840;150
20:00;90;30;17;74;930;201
21:00;113;41;23;93;1230;254
22:00;109;54;32;102;1230;263
23:00;91;65;38;80;970;212
