CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;27.9341;51.1398;41.0038;59.9374;899.62;1430.21;119.881
01:00;46.2574;187.444;119.778;83.823;1563.48;1962.76;174.88
02:00;45.3695;204.288;124.665;63.102;1621.83;1883.64;142.169
03:00;42.9468;194.407;119.349;62.528;1602.33;1802.61;138.871
04:00;43.932;139.565;111.113;78.6663;1448.41;1707.44;164.616
05:00;39.7389;129.644;105.812;82.8171;1499.59;1662.12;166.772
06:00;38.413;131.648;106.286;117.589;1594.66;1641.25;218.566
07:00;40.3887;130.77;104.366;139.682;1752.86;1601.01;254.926
08:00;52.8982;132.392;104.108;185.639;1953.87;1629.63;337.757
09:00;54.5492;136.673;105.464;193.096;2071.21;1693.09;350.632
10:00;55.9515;149.98;113.768;170.093;1981.96;1738.11;316.91
11:00;72.2684;172.563;122.817;219.702;2380.68;1835.4;409.033
12:00;86.3576;176.257;120.82;259.69;2482.69;1964.69;484.743
13:00;85.9006;166.431;125.176;254.921;2357.46;2071.92;476.975
14:00;81.1372;158.092;120.318;196.014;2136.27;2139.63;381.813
15:00;75.4174;132.972;102.629;176.646;1807.49;2146.45;346.435
16:00;81.2446;174.416;134.604;229.13;2199.85;2177.2;432.602
17:00;78.0052;187.686;148.996;224.536;2184.04;2191.3;422.398
18:00;70.1683;199.403;160.425;193.141;2372.08;2240.07;366.584
19:00;61.876;208.335;167.691;148.066;2040.08;2197.49;289.102
20:00;41.3054;102.829;83.8772;77.731;1126.39;2027.96;160.628
21:00;34.8995;76.0706;62.1628;74.2914;971.79;1854.75;148.869
22:00;31.5401;64.0239;52.5778;66.3931;943.4;1705.64;133.424
23:00;23.3652;54.5328;44.8604;56.9432;904.25;1592.74;110.74
