CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;30.9805;94.105;77.6137;19.7047;712.579;701.477;61.1761
01:00;29.0707;78.2314;64.0803;14.3031;714.582;736.507;51.0123
02:00;27.0376;97.3923;81.5033;10.7024;733.533;649.927;43.4591
03:00;21.5319;103.475;86.5854;6.33372;720.986;678.391;31.2494
04:00;18.1262;100.281;84.0436;4.92357;633.624;700.508;25.6778
05:00;22.2556;98.6902;82.5252;11.2237;647.323;695.804;39.4806
06:00;30.9901;81.3766;66.333;19.3607;615.641;681.853;60.683
07:00;31.7276;90.1343;73.7544;20.1695;718.873;688.867;62.6773
08:00;31.0485;93.7532;76.7091;23.251;732.824;691.208;66.7095
09:00;24.0453;73.263;58.6732;14.9903;614.716;677.19;47.0274
10:00;30.0692;50.0411;38.285;25.6903;502.704;648.336;69.4972
11:00;31.1973;28.0769;21.4509;24.2448;387.589;606.662;68.4641
12:00;34.2634;25.8361;19.1861;26.4111;401.061;577.591;74.8785
13:00;34.8681;28.6218;21.8279;28.2182;445.153;552.32;78.1328
14:00;39.488;23.8615;16.7875;31.6627;428.552;528.934;88.0612
15:00;38.4396;18.9189;14.8982;29.8618;441.066;494.208;84.2315
16:00;34.3681;19.7738;12.8426;24.9507;378.247;449.886;72.5861
17:00;36.7811;14.7726;9.99037;25.4177;434.341;427.339;75.7883
18:00;52.7568;29.0419;21.5653;39.93;616.305;441.539;113.949
19:00;66.4257;53.7537;39.8586;65.2836;772.62;489.668;166.547
20:00;57.5213;54.9321;41.5552;47.1837;750.894;533.397;129.938
21:00;49.0509;58.6499;46.368;40.5116;827.64;581.208;111.194
22:00;41.3537;81.4372;66.2901;28.8022;741.215;620.291;85.5154
23:00;38.1346;95.3962;78.183;24.7256;756.224;659.686;76.0827
