CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;52;92;87;55;1210;137
01:00;50;159;149;174;2220;316
02:00;40;148;139;161;2110;287
03:00;36;145;136;132;1940;239
04:00;34;137;128;116;1940;211
05:00;38;135;127;121;1820;222
06:00;39;149;140;153;1940;273
07:00;47;161;150;201;2150;353
08:00;57;165;153;230;2490;409
09:00;80;158;149;304;3000;544
10:00;61;132;126;194;1960;357
11:00;51;87;81;108;1220;216
12:00;52;62;57;108;1020;217
13:00;51;68;64;112;1090;221
14:00;54;75;71;91;1120;192
15:00;59;78;73;116;1330;237
16:00;65;82;74;113;1200;237
17:00;63;83;79;109;1240;228
18:00;64;94;89;126;1380;256
19:00;55;100;94;85;1180;184
20:00;64;100;97;94;1260;208
21:00;57;101;96;103;1320;215
22:00;57;97;91;77;1290;175
23:00;52;97;92;56;1200;138
