CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;30;15;39;410;114
01:00;63;24;11;46;500;132
02:00;45;73;42;39;400;103
03:00;37;68;40;35;410;89
04:00;39;60;35;41;460;100
05:00;42;49;28;49;460;116
06:00;61;52;29;120;620;243
07:00;74;56;32;172;1200;337
08:00;79;62;36;229;1380;428
09:00;71;61;36;191;1130;362
10:00;71;51;30;118;700;250
11:00;62;50;29;99;710;211
12:00;70;62;34;108;820;234
13:00;76;44;23;91;700;214
14:00;69;30;15;73;610;181
15:00;90;25;13;88;740;224
16:00;101;32;16;103;910;258
17:00;95;27;14;80;690;217
18:00;103;27;15;89;830;239
19:00;90;27;14;81;780;214
20:00;93;30;16;79;790;213
21:00;102;34;18;98;830;252
22:00;106;40;21;122;1010;290
23:00;86;43;23;78;850;205
