CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;69;271;214;396
01:00;54;221;86;185
02:00;49;148;77;167
03:00;47;234;65;146
04:00;44;235;46;114
05:00;42;223;43;108
06:00;48;197;106;210
07:00;58;202;190;349
08:00;67;210;270;479
09:00;73;202;341;594
10:00;88;224;311;563
11:00;87;210;260;484
12:00;93;220;267;500
13:00;103;223;270;515
14:00;123;250;320;612
15:00;118;242;260;514
16:00;144;239;425;794
17:00;177;294;647;1166
18:00;168;271;666;1187
19:00;117;;412;747
20:00;99;;348;632
21:00;99;;300;558
22:00;91;;218;425
23:00;89;194;202;398
