CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;51;71;59;1170;140
01:00;47;72;39;920;105
02:00;19;23;7;460;30
03:00;20;31;6;490;29
04:00;35;30;30;550;81
05:00;46;22;79;820;167
06:00;55;48;151;1290;285
07:00;56;54;117;1510;235
08:00;62;85;111;1210;232
09:00;59;82;76;880;175
10:00;61;66;63;820;156
11:00;59;62;54;860;141
12:00;64;59;55;820;147
13:00;61;53;45;690;130
14:00;63;30;42;790;128
15:00;63;36;40;760;124
16:00;66;27;39;900;124
17:00;90;39;62;1250;185
18:00;95;30;71;1350;204
19:00;97;40;110;1700;264
20:00;112;58;196;2570;412
21:00;89;93;116;1780;267
22:00;80;114;108;1600;245
23:00;72;83;93;1610;214
