CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;56;320;249;3910;436
01:00;35;102;25;740;71
02:00;32;92;21;680;64
03:00;31;81;22;590;64
04:00;28;73;18;420;56
05:00;31;54;26;470;69
06:00;40;68;68;480;142
07:00;49;70;120;890;231
08:00;55;82;152;1050;287
09:00;60;105;211;1490;381
10:00;59;144;194;1490;355
11:00;56;133;155;1060;292
12:00;62;162;130;980;259
13:00;65;135;115;850;239
14:00;69;104;111;870;237
15:00;76;102;134;1290;280
16:00;89;111;204;2210;401
17:00;109;139;421;3770;753
18:00;148;243;735;5750;1270
19:00;150;354;740;6180;1280
20:00;101;351;424;4430;749
21:00;84;311;367;4580;646
22:00;71;314;302;3940;532
23:00;68;304;308;4450;538
