CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;36.1971;62.829;51.7717;31.926;574.46;648.13;85.1742
01:00;28.4134;45.2161;35.1548;11.8559;485.938;649.557;46.5954
02:00;19.6045;39.1871;31.934;9.12215;387.973;614.558;33.6082
03:00;19.5413;46.8613;37.4055;6.96692;395.258;586.96;30.2307
04:00;42.3512;62.1491;49.2532;14.7731;732.06;607.576;65.0075
05:00;39.2064;65.0163;51.8722;16.5633;704.36;580.587;64.6318
06:00;38.3264;63.4344;50.0332;36.9105;625.6;588.74;94.9576
07:00;52.8392;66.8463;50.3456;97.3024;899.32;620.282;202.204
08:00;57.2492;67.1102;48.4506;116.938;978.85;651.17;236.667
09:00;52.9162;61.2784;42.5113;104.388;771.67;686.886;213.046
10:00;51.1122;53.2935;37.487;99.4534;614.48;715.2;203.606
11:00;63.9245;47.76;32.5057;120.526;638;745.543;248.821
12:00;;42.1511;25.7057;;580.62;726.613;
13:00;44.151;32.6138;20.5548;54.1676;426.468;691.876;127.207
14:00;49.3251;38.0464;25.3739;56.5902;450.564;669.997;136.139
15:00;57.1477;34.3093;23.7921;71.7427;540.635;625.161;167.221
16:00;62.6061;38.1469;24.9505;87.1677;605.22;578.457;196.266
17:00;67.6915;43.213;31.0069;93.7858;664.38;565.046;211.573
18:00;65.7312;45.4477;33.3782;92.3701;628.85;566.842;207.439
19:00;61.0321;52.3858;39.3372;88.0081;653.99;568.841;195.93
20:00;56.4277;55.7544;44.1454;67.0595;631.48;575.198;159.623
21:00;56.7359;62.3971;49.4618;75.3347;696.94;609.007;172.496
22:00;48.417;63.806;51.4458;58.6222;668.54;636.254;138.354
23:00;47.1847;65.636;53.4223;51.446;666.4;651.975;126.103
