CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;88;87;55;740;171
01:00;98;99;72;920;207
02:00;;42;;;
03:00;68;42;43;440;133
04:00;72;46;46;450;141
05:00;79;64;50;620;155
06:00;90;106;85;810;220
07:00;95;101;122;1080;279
08:00;98;99;117;1020;277
09:00;97;83;97;800;244
10:00;94;101;92;720;234
11:00;90;102;75;670;203
12:00;87;79;64;570;184
13:00;87;73;61;570;177
14:00;91;69;63;620;187
15:00;94;73;65;690;191
16:00;111;69;83;900;237
17:00;114;71;87;980;246
18:00;112;73;84;970;241
19:00;114;68;87;910;246
20:00;118;81;90;1330;254
21:00;115;99;93;1590;257
22:00;108;103;82;1340;232
23:00;98;87;66;1030;198
