CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;188;110;1950;246
01:00;78;183;174;2270;343
02:00;54;189;82;2130;179
03:00;46;257;73;1780;156
04:00;46;155;67;1730;148
05:00;;143;;;
06:00;57;146;204;1840;369
07:00;84;178;429;3140;741
08:00;91;230;353;2720;631
09:00;84;219;223;2100;425
10:00;95;226;194;2040;391
11:00;81;197;112;1530;252
12:00;87;141;102;1190;243
13:00;72;131;75;900;186
14:00;82;99;72;920;192
15:00;92;91;94;930;235
16:00;86;82;81;1130;209
17:00;99;82;95;1130;244
18:00;98;87;101;1220;252
19:00;120;86;174;1630;386
20:00;136;130;262;2170;536
21:00;142;166;358;3180;691
22:00;107;238;219;2830;442
23:00;85;211;112;1980;257
