CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;68;225;177;62;1690;163
01:00;37;109;91;21;1320;69
02:00;33;111;91;14;1290;56
03:00;32;89;73;12;1150;50
04:00;34;89;72;18;1140;62
05:00;45;113;90;36;1300;99
06:00;58;159;118;90;1630;195
07:00;77;157;118;174;2020;344
08:00;76;155;118;195;2120;374
09:00;76;173;133;197;2140;379
10:00;77;150;118;161;1910;324
11:00;;169;129;;1800;
12:00;88;171;124;165;1890;341
13:00;91;169;124;167;1860;347
14:00;104;193;144;178;1880;376
15:00;85;160;123;145;1760;307
16:00;92;152;118;149;2040;320
17:00;107;181;141;213;2320;434
18:00;98;216;171;184;2320;379
19:00;97;239;188;202;2610;407
20:00;95;225;176;148;2230;321
21:00;86;216;172;112;2070;256
22:00;80;220;175;103;2110;239
23:00;78;205;167;94;1780;221
