CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;35;80;65;19;770;1115;64
01:00;21;33;29;15;500;653.75;44
02:00;16;29;26;8;470;595;28
03:00;12;26;23;5;400;536.25;20
04:00;8;23;21;4;370;500;14
05:00;17;20;17;9;390;476.25;31
06:00;20;16;13;12;370;450;39
07:00;31;15;12;27;410;427.5;72
08:00;41;20;14;47;470;422.5;112
09:00;44;26;19;53;510;423.75;125
10:00;30;47;20;32;460;422.5;79
11:00;33;130;32;38;520;437.5;91
12:00;40;126;35;50;590;465;116
13:00;47;98;34;54;630;495;129
14:00;46;80;32;65;640;528.75;145
15:00;54;71;29;74;650;558.75;167
16:00;61;74;31;94;830;603.75;204
17:00;63;89;41;117;960;660;240
18:00;75;114;49;171;1190;751.25;335
19:00;76;110;50;151;1190;835;306
20:00;86;144;82;271;1930;1002.5;500
21:00;52;102;65;80;1110;1062.5;174
22:00;38;84;64;29;860;1090;83
23:00;47;95;75;27;910;1122.5;89
