CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;63;36;36;630;118
01:00;52;27;25;420;91
02:00;43;44;23;390;79
03:00;39;34;23;250;76
04:00;34;33;28;250;76
05:00;34;40;45;280;103
06:00;47;71;160;600;293
07:00;68;106;232;1210;423
08:00;69;73;168;910;327
09:00;79;76;173;870;345
10:00;67;65;93;520;208
11:00;74;62;84;490;202
12:00;99;83;130;720;298
13:00;90;68;86;540;221
14:00;90;59;67;;193
15:00;124;70;125;1020;314
16:00;141;63;148;1460;366
17:00;114;70;91;1050;252
18:00;107;67;79;990;227
19:00;114;64;93;1040;256
20:00;128;67;114;1270;303
21:00;;67;;;
22:00;59;52;38;590;118
23:00;52;48;26;680;92
