CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;72;243;152;226;3000;417
01:00;42;219;140;166;2540;295
02:00;42;187;119;162;2060;287
03:00;37;181;114;144;1920;256
04:00;33;177;114;127;2070;225
05:00;;181;114;;1900;
06:00;42;178;111;205;1990;354
07:00;54;183;112;307;2350;522
08:00;85;182;106;422;2900;729
09:00;130;208;109;569;3180;999
10:00;119;175;96;336;2150;632
11:00;119;162;90;290;1750;562
12:00;109;133;68;198;1360;411
13:00;111;130;70;190;;400
14:00;122;111;59;165;;374
15:00;131;126;69;179;1290;403
16:00;145;120;66;242;1670;514
17:00;131;108;55;209;1740;451
18:00;153;140;71;387;2730;743
19:00;155;170;93;425;3580;803
20:00;144;184;104;420;3340;786
21:00;130;205;123;387;3290;720
22:00;112;225;138;351;3400;648
23:00;94;247;153;309;3230;565
