CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;77;133;74;91;940;214
01:00;62;120;69;44;710;129
02:00;49;90;52;55;680;132
03:00;46;84;48;56;580;131
04:00;42;78;45;57;650;129
05:00;37;77;45;59;570;125
06:00;41;75;43;150;720;269
07:00;66;78;44;253;1090;452
08:00;85;91;50;350;1720;619
09:00;76;80;45;259;1200;472
10:00;98;87;48;242;1340;468
11:00;105;62;33;159;910;348
12:00;96;54;29;116;810;273
13:00;105;50;24;93;730;246
14:00;98;33;17;74;590;211
15:00;106;30;16;75;680;219
16:00;136;36;19;99;920;287
17:00;145;37;18;130;1210;344
18:00;157;44;22;215;1400;486
19:00;162;64;31;277;1800;586
20:00;152;89;46;262;2090;554
21:00;;;;;;
22:00;;;;;;
23:00;92;133;71;132;1160;292
