CZAS;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek węgla
00:00;80;61;1250
01:00;84;69;1220
02:00;57;43;1010
03:00;56;42;920
04:00;56;43;860
05:00;53;41;810
06:00;56;40;780
07:00;57;40;770
08:00;57;41;780
09:00;57;41;800
10:00;40;30;820
11:00;32;21;810
12:00;27;18;810
13:00;27;16;820
14:00;21;12;780
15:00;19;10;770
16:00;18;10;770
17:00;21;13;770
18:00;24;14;760
19:00;32;16;800
20:00;45;24;910
21:00;67;44;1100
22:00;74;51;1250
23:00;75;57;1280
