CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;78;116;73;191
01:00;69;51;68;173
02:00;44;58;22;78
03:00;29;45;9;43
04:00;30;40;12;48
05:00;40;52;32;89
06:00;50;94;76;166
07:00;66;104;144;286
08:00;81;96;144;300
09:00;91;76;154;327
10:00;85;97;91;224
11:00;89;87;97;238
12:00;93;72;89;230
13:00;75;62;60;167
14:00;64;37;46;134
15:00;74;33;64;172
16:00;91;60;99;243
17:00;94;38;104;254
18:00;91;36;92;232
19:00;98;42;156;336
20:00;;112;;
21:00;99;108;264;502
22:00;109;140;298;564
23:00;100;183;213;425
