CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;38;69;48;46;660;110
01:00;40;80;55;66;1000;142
02:00;40;17;12;32;300;90
03:00;33;15;10;26;280;74
04:00;31;15;10;29;250;76
05:00;35;12;8;39;300;96
06:00;45;14;9;68;340;151
07:00;48;18;11;104;520;208
08:00;65;26;15;194;1110;362
09:00;71;27;16;161;920;318
10:00;52;30;16;110;650;221
11:00;54;28;17;97;640;203
12:00;47;20;12;72;520;158
13:00;56;19;13;91;790;196
14:00;66;21;13;102;800;223
15:00;64;24;13;94;610;209
16:00;56;19;11;71;470;165
17:00;72;17;11;102;800;230
18:00;69;26;18;112;760;241
19:00;79;36;24;158;960;321
20:00;87;53;34;173;1440;352
21:00;72;66;44;164;1130;324
22:00;59;68;47;97;980;208
23:00;60;74;50;114;950;235
