CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;62;40;60;1210;153
01:00;60;153;192;2430;353
02:00;46;157;97;1800;193
03:00;41;139;75;1960;154
04:00;41;158;118;2090;220
05:00;41;156;109;1910;207
06:00;51;143;141;1290;265
07:00;64;97;204;1530;375
08:00;75;97;240;1840;441
09:00;72;112;182;1370;348
10:00;77;145;206;1470;392
11:00;72;154;152;1090;303
12:00;71;140;102;930;226
13:00;75;117;101;960;228
14:00;;107;;;
15:00;101;121;178;1700;373
16:00;95;152;163;1790;343
17:00;93;113;164;1820;343
18:00;93;135;174;2020;359
19:00;108;140;223;3060;448
20:00;93;154;180;2440;367
21:00;61;176;69;1230;165
22:00;70;80;95;1410;215
23:00;67;59;76;1210;182
