CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;47;27;22;36;970;1365;103
01:00;46;84;65;38;1560;1673.75;104
02:00;38;41;32;39;1100;1627.5;98
03:00;24;21;16;21;770;1512.5;56
04:00;25;24;16;13;740;1391.25;44
05:00;25;27;17;12;720;1258.75;43
06:00;34;37;22;25;750;1112.5;72
07:00;45;65;40;46;880;1018.75;114
08:00;48;61;40;55;940;932.5;131
09:00;67;72;47;116;1370;908.75;246
10:00;68;50;36;105;1320;936.25;229
11:00;59;43;31;82;1090;976.25;184
12:00;68;43;29;87;1010;1010;201
13:00;71;46;32;91;1130;1061.25;210
14:00;68;42;31;88;1180;1115;202
15:00;57;34;25;78;1140;1147.5;176
16:00;65;33;25;87;1240;1185;199
17:00;79;34;26;117;1390;1187.5;259
18:00;82;43;33;119;1380;1195;263
19:00;86;46;35;150;1550;1252.5;316
20:00;88;76;51;140;1800;1351.25;302
21:00;88;53;36;135;1690;1421.25;294
22:00;61;30;24;65;1180;1421.25;161
23:00;46;22;17;39;960;1398.75;107
