CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;93;86;64;125;1360;282
01:00;78;109;96;101;1320;231
02:00;78;55;45;87;890;210
03:00;65;49;43;54;770;147
04:00;54;50;44;50;650;130
05:00;56;51;46;75;650;169
06:00;59;56;48;148;880;283
07:00;76;60;50;234;1390;432
08:00;73;59;49;152;1080;304
09:00;107;58;43;179;1040;379
10:00;122;57;34;155;1190;357
11:00;120;37;23;115;1120;295
12:00;127;30;18;92;1010;268
13:00;113;29;14;69;750;218
14:00;111;28;14;72;700;221
15:00;119;25;14;78;740;238
16:00;140;30;16;109;900;306
17:00;131;43;19;93;990;273
18:00;128;43;21;111;1030;297
19:00;142;42;21;152;1190;374
20:00;149;49;27;175;1460;417
21:00;141;60;32;195;1770;440
22:00;123;66;41;158;1670;364
23:00;106;68;46;125;1400;296
