CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;40;147;97;188
01:00;57;253;227;404
02:00;45;260;166;299
03:00;43;239;119;225
04:00;44;216;89;179
05:00;50;183;108;214
06:00;61;186;199;365
07:00;74;215;341;596
08:00;;262;;
09:00;78;265;276;500
10:00;92;228;336;608
11:00;;;;
12:00;81;239;266;489
13:00;69;239;189;358
14:00;82;204;241;450
15:00;92;221;309;566
16:00;89;205;320;578
17:00;83;225;239;448
18:00;88;208;275;507
19:00;85;183;267;494
20:00;85;221;253;471
21:00;70;232;243;441
22:00;65;169;224;408
23:00;50;168;147;275
