CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;37;215;75;1700;151
01:00;39;149;108;2480;202
02:00;41;121;121;2370;225
03:00;41;127;114;2260;215
04:00;34;111;116;2240;210
05:00;37;113;163;2460;285
06:00;44;125;184;2720;324
07:00;74;117;278;3460;493
08:00;61;118;295;3300;510
09:00;68;109;275;3330;486
10:00;67;141;329;4010;568
11:00;;;;;
12:00;84;;305;;550
13:00;72;287;266;3530;478
14:00;66;328;251;3530;449
15:00;80;285;322;3900;572
16:00;69;277;316;3600;552
17:00;67;264;291;4010;511
18:00;61;233;213;2750;387
19:00;65;207;216;2850;395
20:00;46;198;147;2130;270
21:00;47;169;104;1730;206
22:00;39;107;98;1750;189
23:00;39;323;84;1800;167
