CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;49;28;18;39;530;108
01:00;34;25;16;22;430;68
02:00;42;31;14;16;380;66
03:00;30;23;14;11;310;47
04:00;32;22;14;16;330;55
05:00;52;24;15;33;340;101
06:00;67;25;16;96;520;214
07:00;77;29;18;112;900;248
08:00;78;26;17;131;820;278
09:00;89;33;16;134;790;293
10:00;66;30;15;85;580;196
11:00;66;32;19;78;650;185
12:00;65;27;16;61;610;158
13:00;63;24;14;61;510;156
14:00;57;24;14;47;440;128
15:00;68;26;14;52;570;148
16:00;87;24;14;74;610;200
17:00;88;24;14;86;750;220
18:00;76;25;15;59;610;167
19:00;71;31;16;60;610;162
20:00;70;25;15;66;690;170
21:00;62;24;16;54;560;144
22:00;53;22;14;41;460;116
23:00;54;25;17;44;550;120
