CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;94;67;81;1080;218
01:00;82;57;82;1000;207
02:00;45;25;28;490;87
03:00;40;25;33;420;90
04:00;34;26;30;400;80
05:00;34;34;41;420;96
06:00;37;46;103;670;195
07:00;55;68;173;970;319
08:00;61;73;187;1260;346
09:00;66;71;142;990;283
10:00;65;59;111;780;234
11:00;79;46;85;770;209
12:00;80;50;82;840;205
13:00;94;56;94;790;237
14:00;74;42;61;780;167
15:00;94;37;83;800;221
16:00;100;44;81;930;224
17:00;102;37;76;940;217
18:00;120;52;93;1220;262
19:00;123;44;95;960;268
20:00;126;65;123;1050;314
21:00;118;66;112;1040;288
22:00;98;65;76;1030;214
23:00;93;69;63;840;190
