CZAS;Dwutlenek azotu;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;60;29;19;54;730;143
01:00;42;28;18;28;450;85
02:00;30;28;17;23;460;64
03:00;24;26;16;17;390;49
04:00;19;24;16;9;370;32
05:00;20;23;15;13;340;39
06:00;22;24;14;17;290;47
07:00;25;24;14;22;310;59
08:00;35;22;14;37;420;91
09:00;32;22;14;36;380;87
10:00;33;23;14;39;450;92
11:00;35;24;16;41;510;98
12:00;34;27;15;33;440;85
13:00;37;25;15;43;450;102
14:00;30;39;16;29;400;75
15:00;43;32;14;39;510;103
16:00;38;28;14;39;430;97
17:00;47;26;16;45;510;115
18:00;64;24;16;62;570;158
19:00;62;24;16;72;700;171
20:00;68;25;16;78;780;187
21:00;79;28;18;116;1000;257
22:00;77;30;20;126;990;270
23:00;60;30;21;80;800;183
