CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;20;73;33;1070;71
01:00;31;93;36;870;86
02:00;22;81;17;910;48
03:00;21;68;16;640;45
04:00;22;74;16;590;46
05:00;22;82;23;520;57
06:00;36;69;100;1520;188
07:00;45;85;215;1620;373
08:00;52;134;234;2020;409
09:00;57;107;250;1930;439
10:00;54;126;218;1510;388
11:00;64;131;243;1480;435
12:00;55;143;173;1200;319
13:00;62;112;205;1380;376
14:00;56;131;161;1210;302
15:00;57;114;134;1170;261
16:00;55;105;131;1290;255
17:00;65;95;184;1800;345
18:00;64;105;224;1970;406
19:00;62;96;224;2050;405
20:00;60;89;211;2180;382
21:00;46;101;145;1710;267
22:00;38;79;101;1410;191
23:00;28;60;56;1360;114
