CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;34.3836;97.15;15.1472;57.4
00:00;30.9112;101.9;15.5542;54.6
01:00;29.2727;104;9.93062;44.3
02:00;25.8858;93.71;10.4904;41.9
03:00;22.7565;102.9;6.35797;32.5
04:00;24.7068;110.6;7.14981;35.5
05:00;25.4455;102.9;9.75396;40.3
06:00;30.0343;115.2;27.0509;71.2
07:00;35.7151;111.6;53.7582;117.5
08:00;38.3845;108.7;74.4494;151.5
09:00;45.4817;130.2;96.6415;192.3
10:00;44.2501;142.1;95.6345;189.6
11:00;46.3113;149.3;87.6804;179.6
12:00;49.4427;145.2;86.7559;181.3
13:00;52.2507;140.7;81.9102;176.8
14:00;54.9626;144.3;86.2113;186
15:00;63.07;157;102.59;219.1
16:00;66.4415;152.1;119.849;248.5
17:00;62.6408;172.1;119.914;244.8
18:00;57.3887;166;90.2984;194.7
19:00;50.4439;167.5;74.8065;164.1
20:00;50.9999;171.4;74.0237;163.5
21:00;50.2898;154.7;79.2732;170.8
22:00;45.7568;156.4;73.0642;156.9
23:00;42.6424;149.7;65.8766;142.8
00:00;39.8572;140;50.0882;116.1
