CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;30.7928;34.1136;19.4695;60.647
01:00;24.0147;41.7046;8.63651;37.2
02:00;23.4448;38.035;9.05357;37.3254
03:00;22.1075;32.0351;8.3736;34.9492
04:00;20.7394;27.1265;6.43625;30.6101
05:00;20.495;17.7898;6.71128;30.7805
06:00;26.9411;16.6657;12.3952;45.9422
07:00;30.3243;19.0602;19.8578;60.7729
08:00;45.3277;27.9456;70.2345;153.049
09:00;46.6687;31.3183;73.592;159.525
10:00;36.2446;30.7097;48.4123;110.509
11:00;34.6741;28.113;40.3117;96.4854
12:00;30.6047;27.0557;28.4226;74.2531
13:00;27.7251;24.4712;30.0472;73.792
14:00;29.7119;27.7203;28.6204;73.5961
15:00;34.9864;27.8563;33.2353;86.0304
16:00;48.4209;34.7024;63.0455;145.084
17:00;62.1814;50.0212;102.547;219.195
18:00;46.6045;52.964;57.7115;135.053
19:00;52.3506;71.6516;99.133;204.317
20:00;41.578;69.384;59.1906;132.316
21:00;41.3826;70.4035;38.5143;100.437
22:00;37.2505;53.2676;27.5157;79.4388
23:00;35.8351;42.5282;22.9791;71.0685
