CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;61.1309;142;40.3581;122.5
00:00;58.7558;154.5;26.3162;98.8
01:00;55.1224;162.2;21.7106;88.1
02:00;54.6471;166.1;24.0106;91.1
03:00;57.0737;184.6;21.7692;90.2
04:00;53.3586;168.6;15.1815;76.5
05:00;22.9599;50.86;4.91214;30.4
06:00;33.4908;50.24;17.0839;59.5
07:00;40.6682;47.92;20.0857;71.3
08:00;51.8959;55.2;37.1402;108.3
09:00;64.2809;59.24;68.8174;168.9
10:00;65.5035;82.56;104.155;223.9
11:00;69.2489;98.09;103.89;227.1
12:00;56.8416;84.46;53.7492;138.4
13:00;57.7775;116.7;45.2183;126.5
14:00;49.3848;104.4;39.7835;109.9
15:00;52.3564;109.2;39.3176;112.1
16:00;63.5012;122.6;47.201;135.2
17:00;74.5191;138;64.0788;171.9
18:00;71.6559;140;51.2275;149.5
19:00;76.4205;150.5;59.0479;166.1
20:00;75.1836;145;66.0162;175.5
21:00;75.78;139.2;62.6292;171
22:00;66.8111;123.5;47.0102;138.2
23:00;59.8254;119.3;44.2013;127
00:00;52.4058;111.5;27.265;93.9
