CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;56.8788;61.62;28.9113;100.8
00:00;35.9674;37.82;7.33825;47.1
01:00;30.7237;35.47;5.03927;38.3
02:00;30.7986;47.56;5.62155;39.3
03:00;33.2067;57.12;5.74936;41.9
04:00;28.416;60.32;4.59901;35.4
05:00;25.4657;62.77;4.18334;31.9
06:00;33.8217;64.38;9.43529;48.1
07:00;39.2311;56.06;20.5765;70.5
08:00;43.7917;61.4;21.9576;77.2
09:00;47.1781;73.64;21.9832;80.6
10:00;49.1724;77.23;29.0437;93.3
11:00;53.7962;80.94;39.3896;113.7
12:00;47.1212;88.17;31.9353;95.6
13:00;49.1129;91.83;30.6873;95.8
14:00;55.1118;106.4;38.7;113.9
15:00;57.9187;106;38.4634;116.4
16:00;69.7418;90.13;53.9722;151.8
17:00;77.8248;85.64;52.3955;157.4
18:00;87.8521;103.5;90.2475;225
19:00;97.6209;145.6;156.391;335.3
20:00;100.026;176.3;199.187;402.8
21:00;99.7251;207.8;222.971;438.7
22:00;91.8477;230.6;248.84;470
23:00;82.2155;256.1;226.72;426.8
00:00;81.1081;289.3;246.533;455.8
