CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;48.5414;94.98;85.0409;177.7
00:00;46.3309;142.4;83.991;174
01:00;44.0992;104.9;53.4049;125.3
02:00;30.506;45.94;6.41581;40.2
03:00;19.1832;22.83;3.89099;25.1
04:00;17.3647;26.49;3.55499;22.9
05:00;15.9657;17.43;3.30801;21
06:00;19.8827;19.02;6.83287;30.2
07:00;33.4276;20.64;19.8592;63.6
08:00;44.2086;24.36;30.8276;91
09:00;51.9331;29.61;43.4254;117.9
10:00;53.9689;25.87;43.3509;120
11:00;50.3934;20.91;34.3278;102.5
12:00;28.8919;28.47;18.3122;56.7
13:00;25.7945;25.95;13.4842;46.3
14:00;25.8996;21.93;13.204;46
15:00;27.1122;17.47;14.5736;49.3
16:00;35.8973;21.08;21.7692;69
17:00;37.2978;17.6;21.9309;70.6
18:00;45.8317;21.04;26.2767;85.8
19:00;37.2219;23.72;16.3108;62
20:00;44.3908;25.61;19.5505;74.2
21:00;33.5391;15.53;15.5816;57.2
22:00;35.508;24.43;13.1856;55.6
23:00;36.2924;30.17;15.9751;60.6
00:00;28.1701;44.19;6.59559;38.2
