CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;33.9199;75.12;28.6689;77.5
00:00;32.2092;70;17.3104;58.5
01:00;29.5441;74.47;14.4257;51.4
02:00;29.3986;75.4;10.5056;45.4
03:00;27.4813;82.48;11.516;45
04:00;30.2223;77.2;15.4555;53.8
05:00;31.5682;73.39;14.6093;53.8
06:00;38.5682;69.23;39.312;98.3
07:00;43.08;81.33;84.0925;170.9
08:00;49.6212;97.95;126.648;242
09:00;60.0087;103.5;177.514;329.8
10:00;63.0594;107.9;175.74;330.2
11:00;65.9932;111.5;182.804;343.9
12:00;83.2809;121.6;220.574;418.6
13:00;96.7286;155.9;292.371;541.1
14:00;110.303;190.3;344.762;634.4
15:00;84.7621;204.4;267.821;491.9
16:00;81.124;185.1;240.356;446.5
17:00;66.5604;94.95;108.708;231.8
18:00;51.0026;91.17;68.4177;155
19:00;51.4264;72.66;72.7784;162.1
20:00;49.1729;75.75;63.057;145.1
21:00;49.7725;78.46;77.5426;167.6
22:00;49.618;77.95;74.8266;163.3
23:00;48.5414;94.98;85.0409;177.7
00:00;46.3309;142.4;83.991;174
