CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;67.4378;99.47;49.6902;142.9
01:00;31.9309;40.16;10.7322;48.2
02:00;34.2949;58.24;12.1063;52.7
03:00;38.7844;54.56;16.6149;64
04:00;38.3643;49.54;15.6384;62.1
05:00;27.3958;32.2;9.20147;41.4
06:00;27.4537;27.94;9.58423;42.1
07:00;28.0586;27.6;12.1808;46.6
08:00;32.9347;25.63;17.8034;60
09:00;33.801;32.74;19.7442;63.7
10:00;35.1691;26.56;25.4107;73.8
11:00;38.5741;30.37;27.1766;79.9
12:00;37.1613;32.46;27.7025;79.3
13:00;40.4117;23.21;28.7059;84
14:00;48.0969;27.93;41.884;111.8
15:00;43.9367;24.25;41.8937;107.6
16:00;42.6031;38.37;41.1413;105.1
17:00;39.1684;32.89;26.6602;79.8
18:00;54.8266;53.09;44.9481;123
19:00;51.7993;65.22;30.4278;98
20:00;66.4558;79.82;44.6942;134.4
21:00;57.462;86.92;20.6094;88.8
22:00;69.6313;88.28;28.1974;112.5
23:00;66.3437;99.51;24.3771;103.4
