CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;61.0576;160.3;35.7511;115.5
01:00;71.7685;310.3;189.081;359.2
02:00;67.9132;311.7;177.103;337.1
03:00;64.7382;304;191.428;355.6
04:00;63.7238;335.3;169.951;322.1
05:00;55.4076;314.4;122.719;241.9
06:00;55.5797;288.6;142.711;272.5
07:00;64.513;318.2;216.462;393.6
08:00;59.0781;312.8;171.82;320.2
09:00;63.1295;307.8;164.277;312.8
10:00;70.2655;316.6;148.206;295.6
11:00;77.8832;310;121.446;262.4
12:00;91.7027;339.8;114.565;265.9
13:00;97.137;368.6;94.4814;240.7
14:00;104.362;354.4;90.1546;241.5
15:00;110.783;364.2;89.898;247.4
16:00;102.664;315.6;63.481;199.2
17:00;110.058;341.7;91.428;249
18:00;124.773;384.6;149.974;352.8
19:00;110.723;285.6;90.9122;248.9
20:00;113.549;320.3;84.8019;242.4
21:00;112.068;337.1;96.0568;258.2
22:00;96.7621;294.5;55.8687;181.8
23:00;79.4935;238.3;48.0289;152.5
