CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;45.896;73.0915;20.3846;77.1508
01:00;65.4998;157.011;137.423;275.4
02:00;67.8787;176.59;179.397;342
03:00;67.6375;194.996;140.104;281.7
04:00;55.3354;193.012;108.648;221.2
05:00;49.2977;184.449;97.7683;198.7
06:00;46.075;176.644;136.461;254.7
07:00;47.3937;155.52;125.965;239.9
08:00;49.447;151.621;123.094;237.5
09:00;43.199;131.116;67.656;146.7
10:00;38.419;111.809;39.3131;98.4
11:00;33.708;89.9635;31.22;81.4
12:00;28.4559;52.1834;21.4345;61.3253
13:00;31.8555;50.389;25.4658;70.8858
14:00;31.8704;49.4055;22.0854;65.7277
15:00;36.3615;43.1057;26.7752;77.5613
16:00;42.6275;43.0799;26.9872;84.008
17:00;36.1628;42.1055;18.6974;64.8126
18:00;45.1806;43.8699;21.438;78.0038
19:00;53.8504;68.8585;21.7563;87.226
20:00;54.782;85.586;25.3823;93.7034
21:00;56.746;79.7834;30.5518;103.598
22:00;56.4587;107.244;28.6588;100.421
23:00;49.0672;85.7328;28.8157;93.2886
