CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;47.8356;102.4;89.3008;183.5
00:00;43.8772;92.34;41.8867;107.6
01:00;43.6892;103.3;47.7379;116.2
02:00;40.3772;92.77;32.3465;89.5
03:00;37.7705;103.8;40.86;100
04:00;36.3413;90.27;22.9098;71.1
05:00;40.3655;82.07;55.0533;124.2
06:00;49.9839;80.65;151.114;279.7
07:00;70.1051;85.02;264.041;471.4
08:00;102.238;102.3;418.131;737.7
09:00;112.198;98.24;384.097;696
10:00;59.7102;36.23;107.994;223.9
11:00;43.2802;32.74;33.4854;94.2
12:00;44.8263;39.89;36.1762;99.8
13:00;39.1025;38.69;26.9702;80.1
14:00;29.6312;36.65;16.3031;54.4
15:00;41.194;51.84;25.7197;80.3
16:00;51.9713;59.3;41.0495;114.3
17:00;82.6818;69.83;79.6002;203.7
18:00;92.817;103.2;188.09;378.7
19:00;76.7535;69.25;112.755;248.3
20:00;69.5432;66.09;88.0403;203.3
21:00;58.879;57.49;64.7304;157.2
22:00;86.7942;99.73;271.575;499.6
23:00;108.334;111.4;458.862;805.8
00:00;107.05;118.1;530.256;913.1
