CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;24.7615;22.4487;24.746;62.695
01:00;29.7539;20.3371;33.9478;81.8203
02:00;24.7099;23.3523;15.9897;49.2313
03:00;23.6169;22.8529;15.2754;47.0416
04:00;23.5686;12.9067;14.1732;45.3017
05:00;24.5575;13.1881;10.9601;41.3475
06:00;26.6443;14.7809;16.8826;52.5396
07:00;27.6481;17.604;21.597;60.7628
08:00;24.5033;22.5121;21.871;58.0393
09:00;24.5166;23.2161;26.0672;64.4849
10:00;21.8106;14.5494;27.7731;64.3988
11:00;22.0815;17.652;33.6406;73.6471
12:00;20.1652;19.6686;36.0961;75.4985
13:00;19.6447;22.2653;39.8049;80.6779
14:00;22.9201;15.2002;45.5512;92.7548
15:00;26.2661;20.6289;56.7988;113.345
16:00;30.1167;27.3619;52.6227;110.8
17:00;28.9163;23.0349;52.6591;109.656
18:00;30.4688;37.925;49.4834;106.334
19:00;34.8053;33.4957;47.9641;108.349
20:00;28.5154;37.7854;23.1478;64.0063
21:00;27.9598;33.4349;33.3531;79.1032
22:00;27.5312;31.5307;22.0903;61.4097
23:00;27.3453;23.9928;22.8523;62.3737
