CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;42.6424;149.7;65.8766;142.8
00:00;39.8572;140;50.0882;116.1
01:00;38.3632;141.7;44.1892;105.6
02:00;38.3749;146.1;48.9967;112.9
03:00;34.723;138.6;31.1099;82
04:00;32.5518;135.6;20.8211;64.2
05:00;32.436;125.4;23.0117;67.4
06:00;31.2952;125.8;18.3922;59.3
07:00;30.8682;116.7;20.8065;62.5
08:00;31.9878;113.1;28.7517;75.8
09:00;32.0876;113.2;34.9804;85.3
10:00;32.7488;111.7;51.7872;111.4
11:00;35.0581;103.5;34.4678;87.5
12:00;38.4636;117.1;45.7483;108
13:00;44.3239;142.2;46.3711;114.8
14:00;49.1602;112.5;54.0062;131.3
15:00;55.8766;137.8;44.1147;122.9
16:00;58.4111;139;38.8995;117.5
17:00;58.316;135;46.0482;128.2
18:00;60.5918;134.3;43.3973;126.6
19:00;59.2481;142.9;58.3696;148
20:00;55.7714;126;41.3588;118.7
21:00;54.3874;125.2;49.9275;130.2
22:00;49.8814;124.6;34.6216;102.5
23:00;40.6125;111.2;24.8174;78.3
00:00;41.655;120.2;28.2747;84.7
