CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;38.1779;70.0486;35.1148;92.0177
01:00;26.0335;21.4683;9.70512;40.9115
02:00;19.2692;15.6953;5.83977;28.2153
03:00;17.1469;14.0218;7.29634;28.3449
04:00;28.0565;21.8857;7.99916;40.3145
05:00;17.267;13.5833;4.72163;24.5023
06:00;19.4158;18.7547;6.06007;28.7012
07:00;18.5565;21.6666;6.45253;28.4511
08:00;21.8117;14.3787;6.52181;31.8295
09:00;23.3705;18.5538;11.3844;40.8212
10:00;28.851;19.4035;17.3988;55.5319
11:00;32.6368;20.9225;18.6821;61.2812
12:00;26.1227;23.6279;19.1293;55.4554
13:00;24.9543;17.8088;18.1833;52.8296
14:00;30.9771;23.7853;18.7008;59.6502
15:00;32.9634;28.3009;17.8674;60.347
16:00;46.0691;38.7044;29.7198;91.6347
17:00;43.156;38.0141;24.312;80.4272
18:00;53.0097;59.9111;48.3684;127.205
19:00;50.2808;59.5922;46.8747;122.169
20:00;43.3243;61.7954;39.6317;104.096
21:00;45.0499;73.1378;56.5954;131.886
22:00;41.0968;67.5252;26.08;81.0874
23:00;37.2001;79.883;18.0978;64.9459
