CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;24.0646;77.02;12.3342;42.8
01:00;35.6089;111.6;18.2803;63.4
02:00;30.3418;104.8;16.7614;55.8
03:00;25.6049;114.1;6.95618;36.2
04:00;27.3145;110.9;7.33028;38.4
05:00;27.3379;127.3;6.15637;36.7
06:00;32.0611;120;19.8893;62.3
07:00;43.8236;110.5;68.0654;147.3
08:00;47.9275;115.8;97.6474;196.3
09:00;51.6883;124.2;115.121;226.7
10:00;46.7139;116.8;101.498;201
11:00;48.6253;110.1;102.943;205
12:00;45.9501;126.9;96.9345;193.3
13:00;45.0276;115.1;95.0127;189.4
14:00;46.7447;114.6;107.334;209.8
15:00;54.3305;131.2;122.483;240.5
16:00;56.4167;136.3;129.464;253.2
17:00;49.132;115.8;93.2659;190.9
18:00;50.216;124.9;107.2;213.1
19:00;44.2368;112.9;78.9012;164.1
20:00;39.9273;110;71.9166;149.2
21:00;33.9051;115.1;47.3022;105.8
22:00;30.7301;72.85;32.6731;80.4
23:00;25.8173;86.57;23.2216;61.1
