CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;92.9662;111.7;363.407;645.4
01:00;25.3388;78.05;13.1077;45.2
02:00;26.1774;74.27;6.34654;35.8
03:00;28.5504;94.31;8.24648;41.1
04:00;24.1687;90.92;8.62162;37.3
05:00;21.5344;92.98;5.40263;29.7
06:00;27.6959;81.28;19.3143;57
07:00;37.3286;87.99;47.6586;109.8
08:00;44.9447;90.17;81.1302;168.2
09:00;45.368;91.16;92.4578;186
10:00;50.4115;102.6;115.074;225.4
11:00;50.2898;104;102.582;206.3
12:00;50.4194;120.6;85.6114;180.5
13:00;60.5318;117;87.4053;193.3
14:00;83.0498;114.9;114.88;257.6
15:00;65.7351;64.05;57.2574;152.8
16:00;52.8944;36.95;46.2744;123.3
17:00;76.6951;43.7;86.7053;208.5
18:00;68.7422;52.45;62.0587;163.1
19:00;69.1862;62.61;64.2122;166.8
20:00;70.6696;66.83;85.2037;200.2
21:00;74.9531;76.05;106.13;236.3
22:00;86.2073;91.14;182.742;363.9
23:00;99.3624;115.8;366.411;656.3
