CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;43.0827;48.33;24.1883;80.1988
00:00;33.374;32.15;9.92854;48.5983
01:00;39.3872;41.51;12.7152;58.88
02:00;30.9293;33.68;7.23676;42.0199
03:00;17.2192;28.64;3.16288;22.0703
04:00;12.4684;20.67;3.0122;17.0917
05:00;14.3411;28.88;2.96474;18.8879
06:00;23.2329;31.75;8.75463;36.6562
07:00;35.2891;48.83;30.4029;81.8989
08:00;37.6069;47.39;27.3072;79.4797
09:00;27.3814;38.94;21.3774;60.1728
10:00;34.1069;53.23;35.1373;87.8872
11:00;34.8473;44.98;33.7795;86.6423
12:00;35.6678;47.71;38.1592;94.1772
13:00;30.9154;37.75;27.6186;73.2599
14:00;30.5761;33.88;26.5216;71.2337
15:00;41.2456;41.9;33.6229;92.7936
16:00;39.8928;42.33;38.2763;98.5763
17:00;36.5813;32.81;28.6197;80.467
18:00;36.8363;26.99;24.3789;74.2148
19:00;39.7903;37.62;24.7623;77.7674
20:00;34.7309;33.71;18.8626;63.6659
21:00;38.3643;43.76;17.6257;65.3994
22:00;31.8051;36.91;16.4223;56.9861
23:00;37.0285;53.69;15.2016;60.3374
00:00;34.8446;51.91;9.63307;49.6244
