CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;47.57;38.2874;39.2324;107.715
00:00;40.8127;28.179;50.0404;117.534
01:00;8.25134;3;2.27335;11.7439
02:00;5.75353;3;1.8324;8.56895
03:00;4.80337;3;1.63565;7.30437
04:00;4.46718;3;1.36304;6.56188
05:00;6.46575;4.02282;2.38108;10.1134
06:00;10.4374;4.0968;4.87231;17.9112
07:00;19.6155;10.9306;12.2362;38.3738
08:00;37.8927;13.9116;27.646;80.2902
09:00;17.9755;15.0667;13.054;37.9946
10:00;14.9481;27.8238;10.6653;31.2957
11:00;15.5339;34.3416;12.9019;35.3115
12:00;16.6243;28.8756;12.6494;36.0189
13:00;17.0768;25.2104;12.3283;35.9833
14:00;15.5701;36.129;10.8385;32.1752
15:00;17.8214;32.271;13.0557;37.8353
16:00;23.0401;69.5939;14.831;45.794
17:00;34.851;29.2848;17.8591;62.1952
18:00;45.1067;34.1758;24.2905;82.3482
19:00;41.5632;35.4165;19.4795;71.4302
20:00;34.9413;40.0668;13.9626;56.345
21:00;24.3663;37.5472;9.19351;38.4604
22:00;28.2041;38.1383;8.67635;41.4957
23:00;31.2033;51.7613;10.1232;46.7298
00:00;22.3534;50.1348;5.29836;30.4762
