CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;35.2297;73.7611;32.9579;85.7261
00:00;38.4567;60.0933;33.5072;89.8029
01:00;37.7344;72.7372;57.4289;125.787
02:00;32.4732;56.585;31.954;81.474
03:00;31.7307;63.6712;38.781;91.2263
04:00;29.5707;74.9657;29.1912;74.32
05:00;29.8623;54.3294;18.598;58.3739
06:00;27.2141;40.3296;13.7918;48.3582
07:00;28.637;34.1868;19.1768;58.0393
08:00;30.1841;32.6981;21.7782;63.5772
09:00;28.134;29.9272;23.4616;64.1375
10:00;27.5057;30.7557;24.046;64.3946
11:00;34.2142;44.4621;36.4855;90.1566
12:00;38.8556;61.1144;58.9516;129.245
13:00;42.2228;75.332;68.6127;147.435
14:00;38.923;63.352;52.3546;119.205
15:00;40.724;73.2201;67.2008;143.828
16:00;51.6819;71.8199;94.7342;196.912
17:00;44.2787;68.5769;82.4142;170.688
18:00;41.2063;54.8077;70.9463;150.026
19:00;42.7608;66.7514;103.317;201.185
20:00;43.7795;78.9763;98.9834;195.526
21:00;35.7119;104.855;101.189;190.862
22:00;31.7116;106.779;82.7752;158.635
23:00;31.4019;120.385;75.2228;146.735
00:00;32.0032;107.907;64.7099;131.221
