CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;49.5128;39.8293;23.3026;85.2386
00:00;39.4456;52.5636;18.4352;67.7119
01:00;39.708;48.2324;15.5352;63.5251
02:00;32.7605;34.2098;12.7634;52.3314
03:00;27.2726;27.8878;8.86409;40.8637
04:00;23.3195;29.1962;7.26932;34.4585
05:00;22.9392;23.7655;6.74142;33.2778
06:00;35.6482;37.142;15.8501;59.8945
07:00;40.6523;39.8624;14.859;63.429
08:00;48.1771;31.4739;26.3127;88.5176
09:00;47.2885;32.2278;33.7317;99.0129
10:00;50.6202;38.3327;42.6921;116.087
11:00;52.1493;31.3698;57.7323;140.666
12:00;55.4071;32.7261;57.291;143.157
13:00;55.2202;32.6702;50.0331;131.935
14:00;57.1008;46.6302;44.4365;125.224
15:00;53.7883;43.9377;34.2062;106.22
16:00;52.3713;38.4057;26.1787;92.5126
17:00;53.9763;36.5053;27.1157;95.5559
18:00;68.4331;49.2937;48.0119;142.048
19:00;76.2373;63.8888;82.6245;202.91
20:00;71.4344;68.7762;48.8308;146.316
