CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;42.4788;74.1504;14.1171;64.121
01:00;45.7016;34.1594;16.5768;71.1046
02:00;44.9113;43.7157;18.8505;73.8197
03:00;41.3311;51.3371;12.3986;60.3448
04:00;45.0069;53.1997;16.0603;69.6292
05:00;43.4236;43.6044;15.0981;66.5716
06:00;59.486;51.9324;65.5014;159.931
07:00;76.6585;84.8836;180.092;352.784
08:00;83.6792;84.6524;247.009;462.309
09:00;83.9703;88.1402;179.699;359.547
10:00;79.0936;67.8056;122.553;267.003
11:00;83.1938;89.8445;145.454;306.205
12:00;79.066;89.5424;115.944;256.832
13:00;64.4965;84.2202;76.4356;181.765
14:00;55.9329;71.134;48.4266;130.181
15:00;67.0422;63.9305;58.6862;157.018
16:00;70.3749;31.6228;71.2338;179.593
17:00;69.7375;35.7853;64.9545;169.355
18:00;79.229;36.4961;77.1851;197.564
19:00;80.5892;59.6584;73.0832;192.653
20:00;76.1948;70.7776;80.8673;200.186
21:00;77.4498;79.2424;80.5475;200.953
22:00;64.7605;70.1818;32.6288;114.753
23:00;52.7893;74.197;22.038;86.5881
