CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;28.8659;51.14;17.2318;55.2892
00:00;27.9842;49.07;14.3699;50.0259
01:00;28.2578;50.96;10.427;44.2384
02:00;25.6389;49.84;8.29601;38.3659
03:00;23.5601;47.3;6.14598;32.9788
04:00;18.4667;43.66;4.43897;25.2665
05:00;21.3947;53.67;4.2495;27.9056
06:00;27.2672;47.47;10.03;42.6498
07:00;47.0634;71.57;34.1339;99.3666
08:00;53.7442;82.97;72.5955;165.071
09:00;50.4391;85;49.2548;125.963
10:00;49.3641;95.25;52.9663;130.638
11:00;59.5174;104.8;79.1796;180.929
12:00;52.9013;75.52;61.3043;147
13:00;66.3469;69.12;74.5969;180.642
14:00;68.7353;94.51;71.3551;178.109
15:00;73.1074;79.77;72.5456;184.368
16:00;77.4514;86.8;85.6689;208.824
17:00;103.583;165;214.079;431.815
18:00;92.6576;170.5;180.388;369.197
19:00;109.691;269;371.635;679.508
20:00;107.617;261.3;358.609;657.459
21:00;94.0231;277.8;281.286;525.387
22:00;78.5811;258.1;233.099;435.987
23:00;68.056;250.2;172.447;332.428
00:00;60.5977;283.5;155.691;299.319
