CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
23:00;36.4273;85.8645;55.1351;120.964
00:00;31.1316;52.5403;31.8037;79.8982
01:00;31.8672;61.4167;40.8302;94.2
02:00;32.1784;77.5268;54.3588;115.3
03:00;31.8151;74.6111;53.8815;114.2
04:00;32.2082;68.6632;46.9343;103.9
05:00;32.5215;72.5848;49.2177;107.7
06:00;33.7537;59.9119;39.2608;93.9
07:00;37.8225;69.0571;76.9728;155.5
08:00;40.7941;72.3221;99.8033;193.3
09:00;62.5617;90.7052;195.033;360.6
10:00;62.1002;85.5163;188.992;350.9
11:00;54.3953;91.2469;139.513;267.6
12:00;49.797;86.6315;89.5814;186.7
13:00;47.7379;79.4253;63.712;145
14:00;55.5346;79.5383;63.6212;152.7
15:00;61.2801;81.3469;84.8774;191
16:00;57.6139;67.1474;59.9741;149.3
17:00;43.3169;41.2567;27.7187;85.6
18:00;45.3872;41.4893;44.5851;113.6
19:00;39.819;34.9105;33.7701;91.5
20:00;38.7918;37.9035;24.6681;76.5
21:00;33.5136;33.1521;21.7369;66.7
22:00;31.7636;28.6413;24.7065;69.5
23:00;27.9588;39.2949;14.6824;50.5
00:00;26.7627;33.2881;11.6134;44.5
