CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;43.217;42.5072;14.0031;64.6
01:00;24.7562;24.9038;4.62672;31.8428
02:00;19.3309;20.7717;3.41747;24.5708
03:00;17.6972;25.5563;3.42821;22.961
04:00;17.2207;28.9803;2.06309;20.3851
05:00;17.8177;22.6481;3.2228;22.7565
06:00;21.074;19.2197;6.66625;31.3048
07:00;31.368;16.6672;16.5456;56.7312
08:00;40.7856;27.0604;22.3345;75.0317
09:00;39.2544;21.5557;25.9123;78.9459
10:00;33.4913;25.1397;26.0214;73.3709
11:00;34.5945;27.1942;22.3774;68.9111
12:00;31.5953;24.2783;23.5004;67.6423
13:00;28.7565;21.8469;19.5349;58.7122
14:00;29.704;20.1548;19.3964;59.4473
15:00;32.2172;14.1869;21.6289;65.3761
16:00;34.9333;11.9363;23.7224;71.2709
17:00;52.6921;29.7096;45.4005;122.328
18:00;41.7512;27.287;23.2514;77.4047
19:00;36.4066;16.0219;19.1886;65.8249
20:00;43.1629;25.483;22.7837;78.1057
21:00;37.2973;19.6766;19.085;66.5461
22:00;52.8302;35.1359;29.0451;97.1
23:00;54.3428;38.002;42.7461;119.5
