CZAS;Dwutlenek azotu;Pył zawieszony PM10;Tlenek azotu;Tlenki azotu
00:00;27.0304;41.6452;10.6165;43.3036
01:00;52.3824;115.757;24.2649;89.5974
02:00;40.8632;98.4992;17.0184;66.9614
03:00;36.9664;78.4033;19.3974;66.6544
04:00;27.5487;65.8107;14.0097;49.0269
05:00;22.9344;40.7914;5.98352;32.0998
06:00;22.5414;32.2575;5.34963;30.7455
07:00;25.6644;30.8378;8.30918;38.411
08:00;34.3385;47.1274;11.664;52.2289
09:00;40.7909;50.4616;19.7895;71.1253
10:00;46.869;53.5128;27.6148;89.2097
11:00;39.0377;41.6473;25.0467;77.3595
12:00;41.6689;48.8289;25.6241;80.9525
13:00;32.2602;61.4686;13.9806;53.6879
14:00;38.359;73.1741;23.3293;74.1293
15:00;32.0642;59.4484;18.2356;60.0071
16:00;36.2574;54.3883;19.9665;66.8738
17:00;39.2465;62.3149;21.3265;71.9417
18:00;41.0868;56.8015;19.5737;71.1068
19:00;49.7221;47.4826;26.1541;89.8353
20:00;43.1087;48.5835;24.249;80.2854
21:00;57.2809;45.7958;37.4834;114.684
22:00;46.5869;47.7389;23.3934;82.4593
23:00;30.5968;44.3095;10.9116;47.3236
