CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenek węgla 8h;Tlenki azotu
00:00;1.9;17;16;33;26;2;410;556.25;20
01:00;0.7;5;8;12;9;1;220;275;6
02:00;0.4;4;7;10;8;0;200;268.75;4
03:00;0.4;4;7;9;7;1;200;258.75;5
04:00;0.7;5;6;9;7;1;200;248.75;7
05:00;0.9;5;6;10;8;2;200;232.5;8
06:00;0.4;11;7;11;8;4;240;221.25;16
07:00;0.4;18;7;14;10;6;300;222.5;26
08:00;0.4;24;9;16;12;8;370;241.25;36
09:00;0.4;24;9;16;12;9;360;258.75;37
10:00;0.4;39;11;22;16;18;420;286.25;66
11:00;1;21;10;19;14;10;320;301.25;36
12:00;1;30;14;25;19;13;410;327.5;49
13:00;1;38;18;37;28;19;490;363.75;66
14:00;1.3;40;12;44;35;22;610;410;74
15:00;1.8;50;12;53;41;29;730;463.75;95
16:00;2.1;53;14;37;27;29;640;497.5;97
17:00;2.5;68;11;46;32;60;960;572.5;159
18:00;2.6;59;13;38;29;31;690;606.25;106
19:00;2.6;44;15;37;29;15;560;636.25;67
20:00;2.6;35;15;37;29;10;520;650;50
21:00;2.3;32;15;35;28;7;460;646.25;42
22:00;2.6;26;15;34;27;5;440;625;33
23:00;2.1;21;16;32;26;4;410;585;27
