CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;36;4;65;47;6;950;44
01:00;34;5;43;34;5;550;42
02:00;7;3;11;3;3;120;12
03:00;7;4;6;3;3;140;11
04:00;8;4;4;3;3;130;11
05:00;10;3;3;3;3;130;14
06:00;15;2;3;3;4;140;21
07:00;23;3;4;3;7;210;34
08:00;26;1;6;3;10;260;41
09:00;21;3;7;3;8;190;33
10:00;20;3;5;3;9;220;33
11:00;;;4;3;;;
12:00;;;10;3;;;
13:00;32;11;14;3;13;220;51
14:00;41;15;26;9;15;600;63
15:00;48;17;;;19;1060;76
16:00;49;12;;;16;1010;72
17:00;50;13;;;20;720;80
18:00;58;13;;;25;;96
19:00;56;16;;;20;;87
20:00;53;9;32;18;14;380;74
21:00;55;7;;;16;660;80
22:00;52;3;61;41;14;1140;74
23:00;43;5;58;43;12;950;61
