CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;2;28;11;74;39;2;690;30
01:00;1.8;17;8;38;25;1;720;18
02:00;1.8;49;7;85;52;3;750;53
03:00;2;45;10;90;59;3;780;50
04:00;2;40;20;98;68;4;830;46
05:00;2;42;21;104;73;4;870;49
06:00;2;54;15;103;71;14;910;75
07:00;2.2;58;9;116;73;63;1100;152
08:00;2;64;12;131;75;112;1270;234
09:00;2;65;20;103;65;56;1020;150
10:00;2;54;19;81;51;25;710;93
11:00;2;42;11;57;34;13;480;61
12:00;2;26;7;41;25;6;340;35
13:00;1.5;25;7;41;24;6;340;35
14:00;1.5;22;13;45;29;3;350;27
15:00;1.2;28;20;45;25;5;420;36
16:00;0.7;35;18;44;24;6;420;45
17:00;0.5;29;13;38;22;5;370;35
18:00;0.5;19;6;36;22;2;290;22
19:00;0.5;16;5;43;25;1;300;17
20:00;0.5;14;7;39;24;1;440;15
21:00;0.5;19;7;41;26;1;570;20
22:00;1;25;9;50;33;1;450;28
23:00;1.5;22;8;52;35;1;560;25
