CZAS;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;33;3;63;44;9;410;46
01:00;32;2;53;38;11;440;48
02:00;16;4;13;8;1;240;17
03:00;16;4;13;6;1;220;17
04:00;13;6;11;5;1;190;13
05:00;7;4;7;4;1;140;8
06:00;20;4;12;6;4;180;24
07:00;23;5;13;4;6;;32
08:00;24;6;14;4;8;220;34
09:00;20;8;12;4;7;250;31
10:00;15;8;7;4;5;250;22
11:00;17;5;9;4;6;310;25
12:00;16;5;12;4;5;270;22
13:00;15;4;8;4;4;250;19
14:00;13;2;8;4;3;290;17
15:00;16;3;8;4;4;260;21
16:00;14;4;7;4;3;320;17
17:00;15;4;5;4;2;230;18
18:00;16;4;4;4;2;160;18
19:00;19;3;4;4;3;180;22
20:00;33;2;7;4;3;210;36
21:00;43;2;79;56;13;430;61
22:00;34;2;154;116;6;460;44
23:00;29;2;95;70;4;310;34
