CZAS;Benzen;Dwutlenek azotu;Dwutlenek siarki;Pył zawieszony PM10;Pył zawieszony PM2.5;Tlenek azotu;Tlenek węgla;Tlenki azotu
00:00;12.5;32;3;112;84;53;940;112
01:00;1.4;13;10;24;19;1;160;15
02:00;1.4;14;11;24;19;1;160;15
03:00;1.4;14;11;25;20;1;160;15
04:00;1.4;15;9;28;22;2;190;17
05:00;1.4;20;10;28;22;4;200;26
06:00;1.4;35;9;26;20;23;340;70
07:00;2.9;40;10;20;14;24;340;75
08:00;1.4;43;9;17;12;24;310;80
09:00;1.4;43;9;17;12;25;310;81
10:00;1.4;35;12;24;13;20;290;65
11:00;1.4;18;12;22;10;9;250;32
12:00;1.4;11;7;15;7;4;190;16
13:00;1.4;11;5;13;6;3;180;15
14:00;1.4;12;5;13;6;3;170;16
15:00;1.4;22;5;17;8;7;230;33
16:00;1.4;25;5;19;9;6;240;34
17:00;1.4;35;4;30;13;7;270;46
18:00;1.4;46;5;54;29;14;320;68
19:00;2.2;58;4;85;49;97;690;207
20:00;3.9;63;6;150;87;178;1360;334
21:00;7;52;7;182;118;138;1700;262
22:00;8.4;45;7;130;93;81;1220;168
23:00;11.8;38;4;165;119;97;1430;185
